plate,experiment,well,row,col,readtime,abs600,neon_top,crim_top
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G1,G,1,7,0.0788,8540,1619
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G2,G,2,7,0.0955,14852,105816
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G3,G,3,7,0.0867,10688,2160
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G4,G,4,7,0.0801,10340,1620
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G5,G,5,7,0.0768,9578,4051
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G6,G,6,7,0.0764,9298,1620
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G7,G,7,7,0.0874,130200,83178
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G8,G,8,7,0.09,200581,75072
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G9,G,9,7,0.0905,130007,72920
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G10,G,10,7,0.0928,177814,101559
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G11,G,11,7,0.0889,100083,61035
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,G12,G,12,7,0.1091,45876,23769
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H1,H,1,7,0.0784,7218,2431
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H2,H,2,7,0.0793,8537,1891
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H3,H,3,7,0.0792,6800,2972
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H4,H,4,7,0.0816,8191,1080
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H5,H,5,7,0.0813,8052,1350
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H6,H,6,7,0.0787,9091,2161
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H7,H,7,7,0.1784,127168,54556
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H8,H,8,7,0.0999,83562,26741
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H9,H,9,7,0.1184,86651,38889
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H10,H,10,7,0.1111,71840,41317
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H11,H,11,7,0.1031,74202,30510
PlateC_T3h_Trial4,2024-02_Peffect_Trial4,H12,H,12,7,0.079,36924,11333
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A1,A,1,7,0.0957,64117,26131
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A2,A,2,7,0.2582,143022,32961
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A3,A,3,7,0.1343,169661,92778
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A4,A,4,7,0.2209,115680,30171
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A5,A,5,7,0.0859,53883,76692
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A6,A,6,7,0.2684,179399,36098
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A7,A,7,7,0.1425,228958,24342
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A8,A,8,7,0.1003,154553,51103
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A9,A,9,7,0.165,236965,17664
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A10,A,10,7,0.1884,260487,19005
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A11,A,11,7,0.0886,126917,28648
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,A12,A,12,7,0.0807,195620,24366
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B1,B,1,7,0.1243,56025,32679
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B2,B,2,7,0.0952,84123,74734
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B3,B,3,7,0.0933,139795,85446
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B4,B,4,7,0.0974,298853,75539
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B5,B,5,7,0.0903,99478,93750
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B6,B,6,7,0.1024,159163,87323
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B7,B,7,7,0.1123,435390,51422
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B8,B,8,7,0.1435,265725,204916
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B9,B,9,7,0.1191,294411,79536
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B10,B,10,7,0.1177,378203,63727
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B11,B,11,7,0.086,191710,39078
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,B12,B,12,7,0.2284,228487,12306
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C1,C,1,7,0.1312,11679,102491
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C2,C,2,7,0.148,20106,343170
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C3,C,3,7,0.1358,25216,403542
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C4,C,4,7,0.1201,24112,396870
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C5,C,5,7,0.1152,21693,288850
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C6,C,6,7,0.1144,32061,389643
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C7,C,7,7,0.1291,943038,3215
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C8,C,8,7,0.1126,775687,1608
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C9,C,9,7,0.1158,742151,3752
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C10,C,10,7,0.1214,453194,3483
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C11,C,11,7,0.1152,459411,1072
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,C12,C,12,7,0.2491,315753,1340
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D1,D,1,7,0.2275,14099,122473
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D2,D,2,7,0.1248,39392,254584
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D3,D,3,7,0.1236,21696,272535
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D4,D,4,7,0.1431,32353,411162
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D5,D,5,7,0.1222,20736,317010
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D6,D,6,7,0.4398,6011,25723
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D7,D,7,7,0.1189,1062918,4287
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D8,D,8,7,0.1156,939232,2412
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D9,D,9,7,0.1153,614672,2144
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D10,D,10,7,0.1105,683020,2679
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D11,D,11,7,0.3869,4630,1071
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,D12,D,12,7,0.709,4008,1338
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E1,E,1,7,0.2327,665459,2142
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E2,E,2,7,0.0996,504743,1876
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E3,E,3,7,0.0859,321568,3216
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E4,E,4,7,0.1196,774891,2144
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E5,E,5,7,0.1128,401754,2948
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E6,E,6,7,0.0893,356022,2680
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E7,E,7,7,0.0966,17281,143958
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E8,E,8,7,0.1243,48187,293268
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E9,E,9,7,0.1099,23633,230036
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E10,E,10,7,0.1378,35600,305652
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E11,E,11,7,0.1003,19146,183654
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,E12,E,12,7,0.1296,9263,42360
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F1,F,1,7,0.2735,700200,804
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F2,F,2,7,0.1029,763865,3218
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F3,F,3,7,0.087,432156,1876
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F4,F,4,7,0.1205,1151380,1340
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F5,F,5,7,0.0881,502737,4826
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F6,F,6,7,0.1006,453070,4558
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F7,F,7,7,0.092,21497,196797
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F8,F,8,7,0.1127,20730,339219
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F9,F,9,7,0.1032,34639,209102
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F10,F,10,7,0.1161,30284,240196
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F11,F,11,7,0.0976,15694,135609
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,F12,F,12,7,0.1589,10439,66163
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G1,G,1,7,0.0779,9198,1607
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G2,G,2,7,0.0759,11821,2949
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G3,G,3,7,0.076,9747,1609
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G4,G,4,7,0.0767,9953,3486
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G5,G,5,7,0.082,11409,1877
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G6,G,6,7,0.0759,9194,1341
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G7,G,7,7,0.102,326218,148307
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G8,G,8,7,0.1042,364246,153142
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G9,G,9,7,0.0929,229844,150460
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G10,G,10,7,0.0949,322444,141065
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G11,G,11,7,0.0995,190971,102474
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,G12,G,12,7,0.1005,96942,44795
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,H1,H,1,7,0.08,9265,1610
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,H2,H,2,7,0.0766,7329,1341
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,H3,H,3,7,0.0758,8018,1341
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,H4,H,4,7,0.0776,7745,1878
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,H5,H,5,7,0.0782,8712,2414
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,H6,H,6,7,0.0745,8019,1341
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,H7,H,7,7,0.0913,85596,65443
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,H8,H,8,7,0.0981,141251,59550
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,H9,H,9,7,0.1087,122905,44794
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,H10,H,10,7,0.1256,186583,58730
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,H11,H,11,7,0.1354,110843,56570
PlateD_T6h_001_Trial4,2024-02_Peffect_Trial4,H12,H,12,7,0.0956,72946,26264
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,A1,A,1,7,0.0788,22703,9193
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,A2,A,2,7,0.1997,95679,59239
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,A3,A,3,7,0.088,142087,92299
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,A4,A,4,7,0.1619,34545,90314
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,A5,A,5,7,0.1326,173846,83483
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,A6,A,6,7,0.0985,158141,59585
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,A7,A,7,7,0.1179,160010,10111
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,A8,A,8,7,0.1648,236674,18631
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,A9,A,9,7,0.1007,206333,24226
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,A10,A,10,7,0.2014,590488,29292
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,A11,A,11,7,0.226,180509,9588
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,A12,A,12,7,0.0771,50620,6925
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,B1,B,1,7,0.0905,56683,75971
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,B2,B,2,7,0.0894,50166,95165
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,B3,B,3,7,0.0949,95353,95167
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,B4,B,4,7,0.0875,48245,74630
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,B5,B,5,7,0.0906,58500,118066
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,B6,B,6,7,0.1011,173126,126607
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,B7,B,7,7,0.1097,218411,55701
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,B8,B,8,7,0.1186,443623,56501
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,B9,B,9,7,0.0987,384245,37840
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,B10,B,10,7,0.1037,290895,82860
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,B11,B,11,7,0.1157,241031,38092
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,B12,B,12,7,0.1534,166280,12242
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,C1,C,1,7,0.1745,15532,289165
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,C2,C,2,7,0.1187,16776,238204
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,C3,C,3,7,0.1228,22531,340065
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,C4,C,4,7,0.1167,23428,418502
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,C5,C,5,7,0.1211,23636,393744
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,C6,C,6,7,0.1116,24677,292703
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,C7,C,7,7,0.1173,733709,2399
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,C8,C,8,7,0.1064,519328,2665
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,C9,C,9,7,0.1187,765244,3199
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,C10,C,10,7,0.1092,791280,3199
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,C11,C,11,7,0.1211,680841,1600
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,C12,C,12,7,0.123,339283,3465
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,D1,D,1,7,0.141,13861,231786
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,D2,D,2,7,0.132,22452,404389
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,D3,D,3,7,0.1327,22733,289913
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,D4,D,4,7,0.1362,20310,321100
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,D5,D,5,7,0.1234,22945,296827
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,D6,D,6,7,0.1226,22247,433973
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,D7,D,7,7,0.1048,551168,2933
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,D8,D,8,7,0.1009,393323,3733
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,D9,D,9,7,0.1122,477922,2933
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,D10,D,10,7,0.1062,482753,2400
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,D11,D,11,7,0.1239,843396,3465
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,D12,D,12,7,0.156,453913,2930
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,E1,E,1,7,0.1046,72410,169984
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,E2,E,2,7,0.1167,129113,118363
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,E3,E,3,7,0.1302,398539,335432
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,E4,E,4,7,0.1069,127853,124536
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,E5,E,5,7,0.1259,229589,192814
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,E6,E,6,7,0.1329,202979,249636
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,E7,E,7,7,0.1294,385603,76812
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,E8,E,8,7,0.1176,261123,83212
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,E9,E,9,7,0.1141,361251,55478
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,E10,E,10,7,0.1274,675461,72553
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,E11,E,11,7,0.127,377715,73879
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,E12,E,12,7,0.1702,192335,34672
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,F1,F,1,7,0.1296,136589,137404
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,F2,F,2,7,0.126,139876,248157
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,F3,F,3,7,0.1086,128753,280448
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,F4,F,4,7,0.1285,135932,276432
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,F5,F,5,7,0.1105,124112,147803
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,F6,F,6,7,0.2723,78104,2401
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,F7,F,7,7,0.516,4574,18675
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,F8,F,8,7,0.1045,179856,46955
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,F9,F,9,7,0.1004,219395,35749
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,F10,F,10,7,0.0954,127306,38143
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,F11,F,11,7,0.3317,223033,49605
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,F12,F,12,7,0.0819,28072,6662
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,G1,G,1,7,0.0806,8460,1332
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,G2,G,2,7,0.076,10677,2666
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,G3,G,3,7,0.077,11093,1600
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,G4,G,4,7,0.0778,9010,3201
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,G5,G,5,7,0.0788,10330,2935
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,G6,G,6,7,0.0787,9914,1067
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,G7,G,7,7,0.0685,7279,2134
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,G8,G,8,7,0.0696,7765,2134
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,G9,G,9,7,0.0704,9148,2668
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,G10,G,10,7,0.0689,7832,1868
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,G11,G,11,7,0.0691,7626,2134
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,G12,G,12,7,0.0695,8389,1601
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,H1,H,1,7,0.0778,8038,1602
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,H2,H,2,7,0.0782,7970,1602
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,H3,H,3,7,0.0803,6791,1868
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,H4,H,4,7,0.0786,6239,2402
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,H5,H,5,7,0.0786,10396,2402
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,H6,H,6,7,0.0808,7485,1601
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,H7,H,7,7,0.0681,7970,1068
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,H8,H,8,7,0.069,7969,2669
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,H9,H,9,7,0.0701,6031,3202
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,H10,H,10,7,0.0692,7278,2135
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,H11,H,11,7,0.0688,7970,1334
PlateE_T6h_01_Trial4,2024-02_Peffect_Trial4,H12,H,12,7,0.0685,7971,2133
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,A1,A,1,7,0.4125,80253,139659
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,A2,A,2,7,0.3423,27966,112878
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,A3,A,3,7,0.2507,64343,457958
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,A4,A,4,7,0.1826,92678,408809
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,A5,A,5,7,0.7711,140045,197196
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,A6,A,6,7,0.3847,164610,219028
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,A7,A,7,7,0.2235,1189063,12889
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,A8,A,8,7,0.1891,783029,12354
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,A9,A,9,7,0.2867,525830,8596
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,A10,A,10,7,0.3098,1373298,6718
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,A11,A,11,7,0.4792,1181990,29023
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,A12,A,12,7,0.1702,473289,10481
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,B1,B,1,7,0.1452,120569,360986
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,B2,B,2,7,0.1739,146948,459994
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,B3,B,3,7,0.1862,118001,322776
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,B4,B,4,7,0.1654,86272,412045
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,B5,B,5,7,0.167,137506,434910
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,B6,B,6,7,0.1619,88843,323030
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,B7,B,7,7,0.1804,632667,33076
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,B8,B,8,7,0.1865,835156,55666
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,B9,B,9,7,0.1965,804676,161596
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,B10,B,10,7,0.1929,1359366,34411
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,B11,B,11,7,0.1254,575376,18276
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,B12,B,12,7,0.1269,267449,6714
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,C1,C,1,7,0.2236,17914,440898
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,C2,C,2,7,0.1766,23678,509810
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,C3,C,3,7,0.1783,31795,828999
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,C4,C,4,7,0.1946,35543,697225
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,C5,C,5,7,0.1744,32775,605264
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,C6,C,6,7,0.1982,34854,780212
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,C7,C,7,7,0.1685,1496623,3227
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,C8,C,8,7,0.2347,1359759,3497
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,C9,C,9,7,0.2085,1355518,4304
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,C10,C,10,7,0.1705,1071184,4035
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,C11,C,11,7,0.1608,1278731,3228
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,C12,C,12,7,0.3103,958192,2421
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,D1,D,1,7,0.1622,16383,367903
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,D2,D,2,7,0.1551,34296,508432
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,D3,D,3,7,0.201,35544,890257
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,D4,D,4,7,0.1786,36653,712428
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,D5,D,5,7,0.1901,30551,647562
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,D6,D,6,7,0.1839,36513,703544
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,D7,D,7,7,0.165,1755929,3767
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,D8,D,8,7,0.1708,1520859,2152
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,D9,D,9,7,0.1853,1753149,4035
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,D10,D,10,7,0.1614,1699618,1614
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,D11,D,11,7,0.1509,888118,2152
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,D12,D,12,7,0.3073,1186270,1612
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,E1,E,1,7,0.1915,59202,327955
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,E2,E,2,7,0.1838,132449,629540
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,E3,E,3,7,0.1844,190046,773630
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,E4,E,4,7,0.1724,185688,758144
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,E5,E,5,7,0.3285,148852,728295
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,E6,E,6,7,0.1837,181423,658061
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,E7,E,7,7,0.1568,824222,43049
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,E8,E,8,7,0.1861,597446,28790
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,E9,E,9,7,0.1434,1219352,53012
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,E10,E,10,7,0.1578,1125248,42786
PlateF_T6h_03_Trial4,2024-02_Peffect_Trial4,E11,E,11,7,0.1352,974995,51663
