plate	experiment	row	col	StrainMix	protect	path	lacZ_path	plant	protect_od	path_od	date_inoc	date_germ	date_ster	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	protect_v2	path_v2	protect2	path_od_adj	path_od_actual	totalOD	ratio_protect	ratio_path	ratio	protect_cells	path_cells	total_cells	protect_cells_log	path_cells_log	total_cells_log	plant_age	well	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	subimage.all_plant_pixels.ratio_r_q5.ratio_g_q5.ratio_b_q5.ratio_r_median.ratio_g_median.ratio_b_median.ratio_r_q95.ratio_g_q95.ratio_b_q95.pix_r_median.pix_g_median.pix_b_median.diff_rb_median.diff_gb_median.diff_gr_median
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	F	7	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	F7	16728	0.345238095238095	0.388090349075975	0.170010086455331	0.355614973262032	0.4321608040201	0.21227621483376	0.37199755296542	0.464246773475745	0.262800797638162	132	161	79	54	82	29	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	G	7	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	G7	6315	0.342429505977893	0.389661844943535	0.203448275862069	0.349253731343284	0.429378531073446	0.221538461538462	0.358090185676393	0.444444444444444	0.262420974936619	119	146	76	43	71	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	H	7	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	H7	5383	0.341530895334174	0.395522388059701	0.201388888888889	0.347432024169184	0.430635838150289	0.222222222222222	0.354828844825885	0.447448706512043	0.258115055079559	116	144	75	41	69	28	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	A	8	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	A8	8909	0.342318059299191	0.383435272118119	0.168458781362007	0.350724637681159	0.430769230769231	0.218844984802432	0.365942028985507	0.471264367816092	0.268354430379747	113	138	71	43	70	26	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	B	8	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	B8	5596	0.343802668539326	0.381878386514148	0.180232558139535	0.356756756756757	0.415403750478377	0.227154046997389	0.37248322147651	0.449685534591195	0.269050288276746	135	157	86	49	72	22	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	C	8	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	C8	5860	0.343209146029659	0.383408071748879	0.175155482639559	0.357142857142857	0.430555555555556	0.212389380530973	0.373887240356083	0.456666666666667	0.268018018018018	127	152	75	50	76	25	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	D	8	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	D8	11517	0.343062420215378	0.394557823129252	0.188202247191011	0.353448275862069	0.438144329896907	0.209239130434783	0.364864864864865	0.453333333333333	0.256480818414322	132	163	76	52	82	31	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	E	8	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	E8	6079	0.344328044941046	0.388505747126437	0.198757763975155	0.351681957186544	0.434402332361516	0.213450292397661	0.361388829100301	0.446666666666667	0.262912821758135	121	150	73	46	75	28	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	F	8	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	F8	3657	0.344906403149353	0.389380530973451	0.177409489987176	0.358433734939759	0.434659090909091	0.207650273224044	0.36789928693128	0.458745874587459	0.260667557823956	126	154	74	53	80	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	G	8	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	G8	5197	0.34145030159979	0.393032511859308	0.20066889632107	0.348101265822785	0.430769230769231	0.221153846153846	0.358490566037736	0.447811447811448	0.257829346214615	112	139	71	41	67	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	H	8	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	H8	6422	0.348773841961853	0.38679589588211	0.192095485315824	0.359249329758713	0.419117647058824	0.221902017291066	0.372093023255814	0.44	0.259347002863212	129	150	78	48	70	21	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	A	9	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	A9	6082	0.344140460536969	0.387096774193548	0.202453987730061	0.351898734177215	0.426086956521739	0.222222222222222	0.360655737704918	0.442567567567568	0.264018691588785	120	145	76	44	69	25	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	B	9	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	B9	11163	0.348894348894349	0.386574074074074	0.177325581395349	0.357466063348416	0.4275	0.215384615384615	0.375796178343949	0.449567723342939	0.261640798226164	141	167	85	56	84	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	C	9	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	C9	7833	0.339190102559582	0.392398791950864	0.187265917602996	0.350877192982456	0.429378531073446	0.219298245614035	0.359116022099448	0.462686567164179	0.259523547428335	122	149	76	45	72	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	D	9	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	D9	6124	0.347916666666667	0.38771186440678	0.189924332344214	0.355113636363636	0.435897435897436	0.208454959363431	0.362903225806452	0.454545454545455	0.263904364992323	126	154	74	51	80	28	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	E	9	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	E9	6514	0.345601774704216	0.382222222222222	0.177018633540373	0.357142857142857	0.427777777777778	0.215039835088306	0.376731301939058	0.451612903225806	0.26879271070615	133	158	79	51	78	25	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	F	9	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	F9	6373	0.343642611683849	0.389932203389831	0.186721991701245	0.351744186046512	0.436578171091445	0.211072664359862	0.364469091318545	0.456807887023714	0.25952380952381	112	139	65	43	70	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	G	9	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	G9	14800	0.339886722479254	0.398080370654932	0.186588921282799	0.349544072948328	0.437689969604863	0.212205446918759	0.365994236311239	0.457142857142857	0.255050505050505	119	148	71	46	75	30	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	H	9	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	H9	5518	0.338762214983713	0.391034676242846	0.19928632214142	0.347682119205298	0.43030303030303	0.223241590214067	0.357899050905953	0.449227241847826	0.261767015706806	111	137	71	39	66	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	A	10	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	A10	5737	0.338812194420477	0.382524096385542	0.205863438623038	0.349854227405248	0.42042042042042	0.229850746268657	0.367088607594937	0.437888198757764	0.269131736343657	115	139	75	39	62	23	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	B	10	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	B10	8497	0.341765060454562	0.386084697925306	0.184210526315789	0.352617079889807	0.435530085959885	0.211764705882353	0.368965517241379	0.45583038869258	0.266239099070683	117	144	70	46	73	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	C	10	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	C10	17039	0.345403899721448	0.395443974630021	0.190332326283988	0.353723404255319	0.435567010309278	0.209844559585492	0.366754617414248	0.451713395638629	0.253971886237332	130	160	77	53	82	30	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	D	10	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	D10	7121	0.341085271317829	0.395465994962217	0.184331797235023	0.349358974358974	0.429012345679012	0.221264367816092	0.359195402298851	0.461538461538462	0.258258258258258	118	144	75	42	69	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	E	10	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	E10	6159	0.349853324788562	0.387625669303924	0.189349112426035	0.357702349869452	0.431372549019608	0.210826210826211	0.367189304272517	0.448795180722892	0.259259259259259	132	158	78	53	80	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	F	10	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	F10	8399	0.346733668341709	0.380307089278665	0.168789808917197	0.357142857142857	0.425770308123249	0.218579234972678	0.376543209876543	0.459937282229965	0.268888888888889	131	156	80	50	76	24	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	G	10	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	G10	8372	0.343601895734597	0.383898240453233	0.173913043478261	0.351906158357771	0.428571428571429	0.218840774949692	0.367469879518072	0.462295081967213	0.268472906403941	120	146	74	45	71	26	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	H	10	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	H10	5012	0.339142361487585	0.390398166975206	0.204545454545455	0.347079037800687	0.43042071197411	0.222222222222222	0.36085626911315	0.444611668524712	0.263865658742042	108	134	69	38	64	26	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	A	11	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	A11	8756	0.345345345345345	0.380630630630631	0.177215189873418	0.352773728539035	0.424929178470255	0.222798240607058	0.372611464968153	0.454545454545455	0.270655029452209	124	150	77	45	70	25	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	B	11	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	B11	8415	0.346385542168675	0.383529411764706	0.175705897590882	0.355421686746988	0.430985915492958	0.213888888888889	0.372937293729373	0.454237288135593	0.266009976247031	122	148	74	48	74	26	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	C	11	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	C11	6802	0.341902313624679	0.382356173238526	0.174846625766871	0.353260869565217	0.428985507246377	0.219219219219219	0.370247969015681	0.457680250783699	0.270142180094787	122	148	75	46	72	26	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	D	11	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	D11	8745	0.344671201814059	0.384441336226283	0.171013500293485	0.351906158357771	0.430446194225722	0.21763085399449	0.366901803232738	0.463815789473684	0.267441860465116	125	152	78	48	76	28	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	E	11	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	E11	11372	0.344526286124206	0.397277281301215	0.190193773094535	0.352409638554217	0.436003470674393	0.210526315789474	0.36202118468993	0.454819277108434	0.254391399819036	126	156	75	50	81	30	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	F	11	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	F11	10460	0.344086021505376	0.387179487179487	0.2	0.354545454545455	0.424581005586592	0.218571054612087	0.368271954674221	0.444444444444444	0.262790697674419	125	150	77	48	73	24	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	G	11	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	G11	7265	0.342857142857143	0.381165919282511	0.172643123286387	0.352272727272727	0.433734939759036	0.214285714285714	0.371159319461135	0.461538461538462	0.271905970071972	119	146	72	45	73	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	H	11	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	H11	13163	0.338983050847458	0.379916120335058	0.187725631768953	0.348432055749129	0.43613707165109	0.216783216783217	0.365185795912106	0.456521739130435	0.267326732673267	113	141	69	42	69	28	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	A	12	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	A12	5546	0.342780842930836	0.393721186406103	0.197290287352399	0.35	0.431746031746032	0.217948717948718	0.359712230215827	0.448763250883392	0.25966140692241	113	139	70	42	68	26	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	B	12	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	B12	5725	0.342857142857143	0.387951807228916	0.206293706293706	0.348909657320872	0.424242424242424	0.226744186046512	0.355421686746988	0.442953020134228	0.265697460434303	121	147	79	42	68	26	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	C	12	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	C12	6345	0.343494533843649	0.392957592339261	0.205797101449275	0.35042735042735	0.428571428571429	0.22093023255814	0.356756756756757	0.442675159235669	0.260383982026373	122	149	77	44	71	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	D	12	WCS365-MOCK	WCS365	MOCK	NA	NA	0.001	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0	0	0.001	1	0	1-0	400812.5	0	400812.5	5.60294234079524	0	5.60294234079524	5	D12	5920	0.341981132075472	0.387096774193548	0.203854994648278	0.351063829787234	0.428169014084507	0.220394736842105	0.358695652173913	0.442998804271636	0.26800206185567	127	154	79	46	73	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	E	12	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	E12	8652	0.342783505154639	0.385	0.171641791044776	0.350649350649351	0.433989929729431	0.21551724137931	0.365269461077844	0.466666666666667	0.267156862745098	115	142	70	44	71	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	F	12	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	F12	9821	0.339887640449438	0.385041551246537	0.182692307692308	0.347432024169184	0.435530085959885	0.217241379310345	0.361788617886179	0.460905349794239	0.266509433962264	113	141	70	41	68	28	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	G	12	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	G12	9972	0.337984447083098	0.384090909090909	0.177777777777778	0.348973607038123	0.429752066115702	0.222841225626741	0.36038961038961	0.46594982078853	0.26865671641791	114	141	74	42	69	27	NA
MYC_275_003_cropped	2023-05-16_basiceffects_n2c3	H	12	WCS365-N2C3	WCS365	N2C3	NA	NA	0.001	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc275	NA	NA	NA	0.001	0.001	0.002	1	1	1-1	400812.5	400812.5	801625	5.60294234079524	5.60294234079524	5.90397179469259	5	H12	5653	0.337417312913435	0.387096774193548	0.212328767123288	0.344827586206897	0.425076452599388	0.230529595015576	0.352941176470588	0.44	0.268948655256724	113	139	75	37	63	26	NA
MYC_300_004_cropped	2023-05-16_basiceffects_n2c3	A	1	MOCK-MOCK	MOCK	MOCK	NA	NA	0	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc300	NA	NA	NA	0	0	0	0	0	0-0	0	0	0	0	0	0	5	A1	6477	0.339564730754881	0.390106487939305	0.198470919614944	0.349854227405248	0.428571428571429	0.221264367816092	0.35623727735369	0.449347099908898	0.264775413711584	119	146	76	43	70	27	NA
MYC_300_004_cropped	2023-05-16_basiceffects_n2c3	B	1	MOCK-MOCK	MOCK	MOCK	NA	NA	0	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc300	NA	NA	NA	0	0	0	0	0	0-0	0	0	0	0	0	0	5	B1	13132	0.344512195121951	0.392299843014129	0.193717277486911	0.355614973262032	0.434402332361516	0.210659898477157	0.363987856655087	0.446601941747573	0.259259259259259	132	160	77	52	79	29	NA
MYC_300_004_cropped	2023-05-16_basiceffects_n2c3	C	1	MOCK-MOCK	MOCK	MOCK	NA	NA	0	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc300	NA	NA	NA	0	0	0	0	0	0-0	0	0	0	0	0	0	5	C1	7688	0.342592592592593	0.391242236024845	0.2	0.34983498349835	0.431428571428571	0.218390804597701	0.357558139534884	0.450184501845018	0.261993334286626	118	146	74	44	71	27	NA
MYC_300_004_cropped	2023-05-16_basiceffects_n2c3	D	1	MOCK-MOCK	MOCK	MOCK	NA	NA	0	0	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc300	NA	NA	NA	0	0	0	0	0	0-0	0	0	0	0	0	0	5	D1	6530	0.340305540361022	0.389538106869391	0.194051944226237	0.35054347826087	0.427777777777778	0.22093023255814	0.358695652173913	0.452993826438744	0.265684137880934	125	152	78	45	72	27	NA
MYC_300_004_cropped	2023-05-16_basiceffects_n2c3	E	1	MOCK-N2C3	MOCK	N2C3	NA	NA	0	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc300	NA	NA	NA	0.001	0.001	0.001	0	1	0-1	0	400812.5	400812.5	0	5.60294234079524	5.60294234079524	5	E1	4275	0.343163538873995	0.380281690140845	0.211296948356808	0.351906158357771	0.424418604651163	0.223880597014925	0.366006995581738	0.435975609756098	0.2653996118008	122	146	77	44	69	25	NA
MYC_300_004_cropped	2023-05-16_basiceffects_n2c3	F	1	MOCK-N2C3	MOCK	N2C3	NA	NA	0	0.001	2023-05-16	2023-05-11	2023-05-08	2023-05-23	12_12	140	23_20	0.5	0.5	5.8	myc300	NA	NA	NA	0.001	0.001	0.001	0	1	0-1	0	400812.5	400812.5	0	5.60294234079524	5.60294234079524	5	F1	8881	0.344632768361582	0.381546134663342	0.176706827309237	0.352150537634409	0.42627345844504	0.222527472527473	0.365771812080537	0.462328767123288	0.267605633802817	124	150	79	45	72	26	NA
