UniqueID	plate	experiment	well	row	col	plate_filled_with	StrainMix	strain1	lacZ_strain1	fluor_strain1	strain2	lacZ_strain2	fluor_strain2	transfer_h	plant	strain1_od	strain2_od	Type	date_ster	date_germ	date_inoc	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	plant_quality	strain0	Incubator_germ	Incubator_growth	totalOD	ratio_strain2	ratio_strain1	ratio	strain2_cells	strain1_cells	total_cells	strain2_cells_log	strain1_cells_log	total_cells_log	plant_age	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	hue	saturation	value	Healthiness_rgb	Healthiness_hsv	neon_top	crim_top	neon_btm	crim_btm	abs600	readtime	abs600nm	crim_top_blanks	neon_top_blanks	fluor_offset	crim_raw_blanked	neon_raw_blanked	ratio_cn_fluor	CN_FC_fluor	CN_FC_fluor_offset	S12_FC_fluor	S12_FC_fluor_offset	WN_FC_fluor	WN_FC_fluor_offset
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_E_7	PlateP1_T0_Dip_Trial5	2024-03-20	E7	E	7	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	10948	0.321656050955414	0.397602874405634	0.168316831683168	0.338815789473684	0.441509433962264	0.21671826625387	0.355685131195335	0.497674418604651	0.266485473006177	111	144	70	38	71	32	0.240990990990991	0.513888888888889	0.564705882352941	545.315551528744	500.246605054661	717436	31351	NA	NA	NA	7	0.1243	2296.50980392157	15084.5882352941	-1.293638561443	29054.4901960784	702351.411764706	0.0413674546806663	-4.59535999779389	-3.30172143635089	4.59535999779389	3.30172143635089	4.59535999779389	3.30172143635089
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_E_8	PlateP1_T0_Dip_Trial5	2024-03-20	E8	E	8	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	9012	0.326568405139834	0.389943037974684	0.182692307692308	0.33982985445381	0.444108761329305	0.218332144767338	0.357225486595666	0.469980565371025	0.265927977839335	108	140	67	38	69	33	0.23972602739726	0.521428571428571	0.549019607843137	533.907365093975	494.35867138331	1519777	14866	NA	NA	NA	7	0.2007	2296.50980392157	15084.5882352941	-1.293638561443	12569.4901960784	1504692.41176471	0.00835352800200335	-6.90339865521531	-5.60976009377231	6.90339865521531	5.60976009377231	6.90339865521531	5.60976009377231
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_E_9	PlateP1_T0_Dip_Trial5	2024-03-20	E9	E	9	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	5715	0.330847362514029	0.386533665835411	0.200951339137608	0.342618384401114	0.428571428571429	0.228658536585366	0.354490437516374	0.453376205787781	0.275017482517483	119	148	79	38	68	29	0.236714975845411	0.466216216216216	0.580392156862745	473.393619734986	414.634051319432	408019	91899	NA	NA	NA	7	0.1329	2296.50980392157	15084.5882352941	-1.293638561443	89602.4901960784	392934.411764706	0.228034215159892	-2.13267778655842	-0.839039225115419	2.13267778655842	0.839039225115419	2.13267778655842	0.839039225115419
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_E_10	PlateP1_T0_Dip_Trial5	2024-03-20	E10	E	10	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	7933	0.336970792503092	0.382909250714129	0.179856115107914	0.348348348348348	0.433734939759036	0.217791411042945	0.363636363636364	0.462428594007541	0.276346604215457	119	147	74	43	73	28	0.230593607305936	0.496598639455782	0.576470588235294	503.034493301819	446.540489580444	1225881	10811	NA	NA	NA	7	0.1755	2296.50980392157	15084.5882352941	-1.293638561443	8514.49019607843	1210796.41176471	0.00703214026185358	-7.15182043814799	-5.85818187670499	7.15182043814799	5.85818187670499	7.15182043814799	5.85818187670499
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_E_11	PlateP1_T0_Dip_Trial5	2024-03-20	E11	E	11	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	8596	0.325259515570934	0.397590361445783	0.200647249190939	0.336538461538462	0.440443213296399	0.222222222222222	0.35	0.457680250783699	0.269159544159544	106.5	139	69	35	67	32	0.244047619047619	0.503597122302158	0.545098039215686	515.399447402712	483.537841715433	846900	10271	NA	NA	NA	7	0.1324	2296.50980392157	15084.5882352941	-1.293638561443	7974.49019607843	831815.411764706	0.00958685074031083	-6.70472731378848	-5.41108875234548	6.70472731378848	5.41108875234548	6.70472731378848	5.41108875234548
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_E_12	PlateP1_T0_Dip_Trial5	2024-03-20	E12	E	12	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	6827	0.329907426888281	0.390390495561632	0.183848884381339	0.340579710144928	0.439739413680782	0.216981132075472	0.353312302839117	0.471698113207547	0.271718948499951	109	140	69	39	71	32	0.23943661971831	0.507142857142857	0.549019607843137	517.629624179764	465.592783653756	506335	53248	NA	NA	NA	7	0.133	2296.50980392157	15084.5882352941	-1.293638561443	50951.4901960784	491250.411764706	0.103717959264496	-3.26926236950674	-1.97562380806374	3.26926236950674	1.97562380806374	3.26926236950674	1.97562380806374
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_F_1	PlateP1_T0_Dip_Trial5	2024-03-20	F1	F	1	MOCK	N2C3-WCS365	N2C3	NA	crim	WCS365	NA	neon	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	MOCK	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	5362	0.328671328671329	0.394402430736649	0.210355987055016	0.337382329506891	0.439189189189189	0.223926380368098	0.346153846153846	0.450704225352113	0.271119048921752	102	133	68	34	65	31	0.246153846153846	0.488721804511278	0.52156862745098	473.63479021431	448.65056204067	2139168	81938	NA	NA	NA	7	0.2647	2296.50980392157	15084.5882352941	-1.293638561443	79641.4901960784	2124083.41176471	0.0374945210508055	-4.737176394975	-3.443537833532	-4.737176394975	-3.443537833532	4.737176394975	3.443537833532
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_F_2	PlateP1_T0_Dip_Trial5	2024-03-20	F2	F	2	MOCK	N2C3-WCS365	N2C3	NA	crim	WCS365	NA	neon	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	MOCK	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	9620	0.330507571103321	0.383458646616541	0.165956517699526	0.339759036144578	0.436532507739938	0.226760071165332	0.364285714285714	0.478102189781022	0.279518072289157	109	141	73	35	67	30	0.245098039215686	0.482269503546099	0.552941176470588	505.868967260309	470.829812606159	389190	59215	NA	NA	NA	7	0.0921	2296.50980392157	15084.5882352941	-1.293638561443	56918.4901960784	374105.411764706	0.152145594279394	-2.71647553693559	-1.42283697549259	-2.71647553693559	-1.42283697549259	2.71647553693559	1.42283697549259
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_F_3	PlateP1_T0_Dip_Trial5	2024-03-20	F3	F	3	MOCK	N2C3-WCS365	N2C3	NA	crim	WCS365	NA	neon	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	MOCK	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	6553	0.330995452748122	0.380047505938242	0.175627240143369	0.344370860927152	0.438650306748466	0.219298245614035	0.365533909782269	0.463917525773196	0.280575539568345	113	144	71	40	72	29	0.237442922374429	0.506944444444444	0.564705882352941	496.145836816026	459.394293348173	414515	97866	NA	NA	NA	7	0.0874	2296.50980392157	15084.5882352941	-1.293638561443	95569.4901960784	399430.411764706	0.239264431002755	-2.06332215279574	-0.769683591352741	-2.06332215279574	-0.769683591352741	2.06332215279574	0.769683591352741
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_F_4	PlateP1_T0_Dip_Trial5	2024-03-20	F4	F	4	MOCK	N2C3-WCS365	N2C3	NA	crim	WCS365	NA	neon	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	MOCK	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	10372	0.322314384441319	0.391509433962264	0.168965517241379	0.340625	0.44620253164557	0.212121212121212	0.359042553191489	0.483992170818505	0.272517321016166	110	144	67	41	74	33	0.24025974025974	0.534722222222222	0.564705882352941	562.226612905377	515.932159660193	434948	33799	NA	NA	NA	7	0.0925	2296.50980392157	15084.5882352941	-1.293638561443	31502.4901960784	419863.411764706	0.0750303296580952	-3.73638229280279	-2.44274373135979	-3.73638229280279	-2.44274373135979	3.73638229280279	2.44274373135979
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_F_5	PlateP1_T0_Dip_Trial5	2024-03-20	F5	F	5	MOCK	N2C3-WCS365	N2C3	NA	crim	WCS365	NA	neon	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	MOCK	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	8792	0.330434782608696	0.389294403892944	0.151202749140893	0.346820809248555	0.447058823529412	0.206572101698243	0.366548042704626	0.490706319702602	0.270652797704448	114	147	66.5	45	77	32	0.234989648033126	0.547619047619048	0.576470588235294	556.123327315292	507.550519051524	734299	47854	NA	NA	NA	7	0.0896	2296.50980392157	15084.5882352941	-1.293638561443	45557.4901960784	719214.411764706	0.0633434055976381	-3.98066175520396	-2.68702319376096	-3.98066175520396	-2.68702319376096	3.98066175520396	2.68702319376096
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_F_6	PlateP1_T0_Dip_Trial5	2024-03-20	F6	F	6	MOCK	N2C3-WCS365	N2C3	NA	crim	WCS365	NA	neon	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	MOCK	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	6999	0.333333333333333	0.383908045977012	0.142857142857143	0.348648648648649	0.449511400651466	0.202020202020202	0.368985930501016	0.496323529411765	0.274649765258216	114	146	65	47	78	32	0.232510288065844	0.554794520547945	0.572549019607843	546.003921682024	496.000089636542	673623	35148	NA	NA	NA	7	0.0917	2296.50980392157	15084.5882352941	-1.293638561443	32851.4901960784	658538.411764706	0.0498854578703242	-4.3252368735307	-3.0315983120877	-4.3252368735307	-3.0315983120877	4.3252368735307	3.0315983120877
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_F_7	PlateP1_T0_Dip_Trial5	2024-03-20	F7	F	7	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	MOCK	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	7729	0.333333333333333	0.388095238095238	0.2	0.339622641509434	0.445482866043614	0.214953271028037	0.347826086956522	0.459183673469388	0.274628549328005	107	140	67	38	71	33	0.242009132420091	0.521428571428571	0.549019607843137	532.680590666811	490.651221851598	492325	95176	NA	NA	NA	7	0.0951	2296.50980392157	15084.5882352941	-1.293638561443	92879.4901960784	477240.411764706	0.194617823441722	-2.36128425417486	-1.06764569273186	2.36128425417486	1.06764569273186	2.36128425417486	1.06764569273186
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_F_8	PlateP1_T0_Dip_Trial5	2024-03-20	F8	F	8	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	MOCK	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	9036	0.33068253968254	0.380410022779043	0.174058733313172	0.344339622641509	0.438438438438438	0.217656336982743	0.363321799307958	0.471014492753623	0.27906976744186	113	143	70	41	71	30	0.235159817351598	0.51048951048951	0.56078431372549	518.239180978769	474.907343910151	468235	80038	NA	NA	NA	7	0.0975	2296.50980392157	15084.5882352941	-1.293638561443	77741.4901960784	453150.411764706	0.171557805483017	-2.54323332821381	-1.24959476677081	2.54323332821381	1.24959476677081	2.54323332821381	1.24959476677081
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_F_9	PlateP1_T0_Dip_Trial5	2024-03-20	F9	F	9	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	MOCK	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	8095	0.333333333333333	0.386561951602475	0.179800092156098	0.347014925373134	0.436893203883495	0.216049382716049	0.364238410596026	0.464701887331999	0.272117659158696	115	144	71	42	72	29	0.232876712328767	0.506944444444444	0.564705882352941	508.075164934444	461.393045079356	1193096	47580	NA	NA	NA	7	0.1531	2296.50980392157	15084.5882352941	-1.293638561443	45283.4901960784	1178011.41176471	0.0384406209853621	-4.70122454759475	-3.40758598615175	4.70122454759475	3.40758598615175	4.70122454759475	3.40758598615175
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_F_10	PlateP1_T0_Dip_Trial5	2024-03-20	F10	F	10	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	MOCK	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	10426	0.332307692307692	0.382716049382716	0.17351598173516	0.339901477832512	0.43558282208589	0.225903614457831	0.354609929078014	0.474882642148829	0.27970297029703	110	141	73	36	67	31	0.242647058823529	0.482269503546099	0.552941176470588	518.342559186777	470.210139456915	621547	54869	NA	NA	NA	7	0.1157	2296.50980392157	15084.5882352941	-1.293638561443	52572.4901960784	606462.411764706	0.0866871370364094	-3.52803825296566	-2.23439969152266	3.52803825296566	2.23439969152266	3.52803825296566	2.23439969152266
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_F_11	PlateP1_T0_Dip_Trial5	2024-03-20	F11	F	11	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	MOCK	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	10750	0.326923076923077	0.397530864197531	0.165177124026682	0.339449541284404	0.446875	0.214285714285714	0.360130494505495	0.476982875781462	0.266259368484325	110	144	67	40	74	34	0.24025974025974	0.534722222222222	0.564705882352941	572.465738384032	517.929194058323	488942	11350	NA	NA	NA	7	0.0898	2296.50980392157	15084.5882352941	-1.293638561443	9053.49019607843	473857.411764706	0.0191059377173443	-5.70983512302601	-4.41619656158301	5.70983512302601	4.41619656158301	5.70983512302601	4.41619656158301
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_F_12	PlateP1_T0_Dip_Trial5	2024-03-20	F12	F	12	MOCK	WCS365-N2C3	WCS365	NA	neon	N2C3	NA	crim	0.01	col0	0.001	0.001	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	MOCK	NA	NA	0.002	1	1	1-1	1457500	1457500	2915000	6.16360886140315	6.16360886140315	6.46463870808111	5	8874	0.327526132404181	0.390663390663391	0.176470588235294	0.339285714285714	0.443396226415094	0.218023255813953	0.353356890459364	0.475706243257821	0.271855279126214	107	139	68	37	70	32	0.241784037558685	0.510791366906475	0.545098039215686	529.054560471436	487.603526688123	814053	50237	NA	NA	NA	7	0.1536	2296.50980392157	15084.5882352941	-1.293638561443	47940.4901960784	798968.411764706	0.0600029857127778	-4.05882189962277	-2.76518333817977	4.05882189962277	2.76518333817977	4.05882189962277	2.76518333817977
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_G_1	PlateP1_T0_Dip_Trial5	2024-03-20	G1	G	1	MOCK	N2C3-MOCK	N2C3	NA	crim	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	7278	0.327402135231317	0.379649159084643	0.189100815850816	0.337979094076655	0.437956204379562	0.225255972696246	0.358024691358025	0.464028776978417	0.282495667244367	103	134	68	34	65	30	0.244949494949495	0.492537313432836	0.525490196078431	482.758964922499	465.946463656542	24006	404129	NA	NA	NA	7	0.284	2296.50980392157	15084.5882352941	-1.293638561443	401832.490196078	8921.41176470588	45.0413567711081	5.49317838095266	6.78681694239566	5.49317838095266	6.78681694239566	-5.49317838095266	-6.78681694239566
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_G_2	PlateP1_T0_Dip_Trial5	2024-03-20	G2	G	2	MOCK	N2C3-MOCK	N2C3	NA	crim	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	7156	0.330065359477124	0.382629107981221	0.186813186813187	0.340632603406326	0.435897435897436	0.223776223776224	0.354838709677419	0.466666666666667	0.279805352798054	106	136	69	35	65	29	0.241293532338308	0.492647058823529	0.533333333333333	474.131915117315	458.221701801167	25735	273496	NA	NA	NA	7	0.0984	2296.50980392157	15084.5882352941	-1.293638561443	271199.490196078	10650.4117647059	25.4637563492896	4.67037335256945	5.96401191401245	4.67037335256945	5.96401191401245	-4.67037335256945	-5.96401191401245
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_G_3	PlateP1_T0_Dip_Trial5	2024-03-20	G3	G	3	MOCK	N2C3-MOCK	N2C3	NA	crim	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	4558	0.339205388174352	0.374710997723096	0.167146974063401	0.360303716786976	0.427814504470364	0.215151515151515	0.376657824933687	0.46045197740113	0.272727272727273	134	159	79	51	77	25	0.21875	0.50314465408805	0.623529411764706	464.676438209649	402.705772726631	35316	455011	NA	NA	NA	7	0.1399	2296.50980392157	15084.5882352941	-1.293638561443	452714.490196078	20231.4117647059	22.3768116363411	4.48393258320668	5.77757114464968	4.48393258320668	5.77757114464968	-4.48393258320668	-5.77757114464968
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_G_4	PlateP1_T0_Dip_Trial5	2024-03-20	G4	G	4	MOCK	N2C3-MOCK	N2C3	NA	crim	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	3049	0.340566249383048	0.371970731707317	0.177039376913988	0.35978835978836	0.418338108882521	0.225146198830409	0.378203509383028	0.452079402838159	0.271233196960842	133	152	80	47	69	21	0.210648148148148	0.473684210526316	0.596078431372549	386.757282167493	347.665883092717	34550	393443	NA	NA	NA	7	0.1036	2296.50980392157	15084.5882352941	-1.293638561443	391146.490196078	19465.4117647059	20.0944369902975	4.32872425115018	5.62236281259318	4.32872425115018	5.62236281259318	-4.32872425115018	-5.62236281259318
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_G_5	PlateP1_T0_Dip_Trial5	2024-03-20	G5	G	5	MOCK	N2C3-MOCK	N2C3	NA	crim	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	5887	0.33112582781457	0.389632716853347	0.191446808510638	0.345345345345345	0.429850746268657	0.225626740947075	0.368657731157731	0.451084443362757	0.267667855020796	116	144	74	39	67	29	0.233333333333333	0.486111111111111	0.564705882352941	471.24597516618	427.612088576719	26006	318854	NA	NA	NA	7	0.1305	2296.50980392157	15084.5882352941	-1.293638561443	316557.490196078	10921.4117647059	28.9850338963576	4.85723626765102	6.15087482909402	4.85723626765102	6.15087482909402	-4.85723626765102	-6.15087482909402
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_G_6	PlateP1_T0_Dip_Trial5	2024-03-20	G6	G	6	MOCK	N2C3-MOCK	N2C3	NA	crim	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	5040	0.329639889196676	0.380140389824757	0.182481751824818	0.341944753429737	0.428571428571429	0.229900977489095	0.367781155015198	0.457414927176321	0.280614651520986	117	146	78	37	67	27	0.237745098039216	0.465753424657534	0.572549019607843	448.004520390016	409.981871748288	19450	116527	NA	NA	NA	7	0.0843	2296.50980392157	15084.5882352941	-1.293638561443	114230.490196078	4365.41176470588	26.1671742215994	4.70968623186026	6.00332479330326	4.70968623186026	6.00332479330326	-4.70968623186026	-6.00332479330326
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_G_7	PlateP1_T0_Dip_Trial5	2024-03-20	G7	G	7	MOCK	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	10671	0.33031668031668	0.388888888888889	0.169064748201439	0.346153846153846	0.444099378881988	0.210031347962382	0.358441558441558	0.48134328358209	0.268292682926829	112	143	68	44	75	32	0.235555555555556	0.524475524475524	0.56078431372549	559.926168503574	497.662070578884	951125	1893	NA	NA	NA	7	0.1019	2296.50980392157	15084.5882352941	-1.293638561443	-403.509803921569	936040.411764706	NA	NA	NA	NA	NA	NA	NA
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_G_8	PlateP1_T0_Dip_Trial5	2024-03-20	G8	G	8	MOCK	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	9950	0.332241663809361	0.381501877547527	0.172	0.347079037800687	0.447552447552448	0.204081632653061	0.361623616236162	0.476190476190476	0.279411764705882	105	135	61	43	73	29	0.234234234234234	0.548148148148148	0.529411764705882	523.720541137328	513.306345097372	1013585	2704	NA	NA	NA	7	0.1124	2296.50980392157	15084.5882352941	-1.293638561443	407.490196078431	998500.411764706	0.000408102181308319	-11.2587819577202	-9.9651433962772	11.2587819577202	9.9651433962772	11.2587819577202	9.9651433962772
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_G_9	PlateP1_T0_Dip_Trial5	2024-03-20	G9	G	9	MOCK	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	7981	0.32994923857868	0.38265306122449	0.183745583038869	0.338323353293413	0.434920634920635	0.228125	0.355633802816901	0.466666666666667	0.280519480519481	108	139	73	34	65	30	0.244949494949495	0.474820143884892	0.545098039215686	487.763965431001	453.842730425008	911076	1893	NA	NA	NA	7	0.0917	2296.50980392157	15084.5882352941	-1.293638561443	-403.509803921569	895991.411764706	NA	NA	NA	NA	NA	NA	NA
2024_03_Peffect_Trial5_PlateP1_T0_Dip_Trial5_G_10	PlateP1_T0_Dip_Trial5	2024-03-20	G10	G	10	MOCK	WCS365-MOCK	WCS365	NA	neon	MOCK	NA	NA	0.01	col0	0.001	0	doubledip	2024-03-13	2024-03-15	2024-03-20	2024-03-27	NA	110	23_23	0.5	0.5	5.8	NA	good	NA	NA	NA	0.001	0	1	0-1	0	1457500	1457500	0	6.16360886140315	6.16360886140315	5	5364	0.332418705272929	0.386946420413757	0.190626567725753	0.344213649851632	0.424778761061947	0.230994152046784	0.36	0.452820969823613	0.274392514755328	119	148	80	39	68	28	0.237745098039216	0.459459459459459	0.580392156862745	462.466646061444	407.396693075778	790566	5949	NA	NA	NA	7	0.0993	2296.50980392157	15084.5882352941	-1.293638561443	3652.49019607843	775481.411764706	0.00470996485623908	-7.73006798956262	-6.43642942811962	7.73006798956262	6.43642942811962	7.73006798956262	6.43642942811962
